Avg eigenvector: 0.04851916143504788

Gene	eigenvector
GATA2	0.27485087400677133
AL355499.1	0.2727906412663343
AC087312.1	0.23538212177315465
APOE	0.2141003928270298
CCND2	0.20301862332835874
HGFAC	0.19764816912495933
TRIP6	0.1855495275218708
EDNRA	0.18354578480914455
AC104119.1	0.18115474593265335
SUGCT	0.18060667560735102
XRCC6	0.1453740019494122
SPIB	0.1450384645061251
KCNH4	0.14340228542127875
FNDC3B	0.13796767885609854
OSBPL7	0.13236799867634058
AC007563.2	0.1295417431585024
AP003351.1	0.1261856877660284
MYPN	0.12268898192009392
KIAA1755	0.12035720023587701
AC024267.2	0.1188429303344275
PHACTR4	0.11881605293128196
FER	0.11649514265267506
VAC14	0.11585005627147024
AC091152.3	0.11402141762507895
KIF15	0.11326483185601548
KAT2B	0.11058483624270181
HMGB3P18	0.10646836228618572
LINC01611	0.10627298573811994
PAPPA2	0.10601367082317525
NOTCH3	0.10313774688628748
EEPD1	0.09626698787309416
PROM1	0.09536434515187232
FGD6	0.09499468292639118
FHOD3	0.09386119436988537
MYH6	0.09091610456772774
FOXO3	0.08803314358193925
PLXDC2	0.08690309979303902
WNT7A	0.08528938657093728
DOT1L	0.08280337033703783
AC009097.2	0.07984455692132232
AC004869.1	0.07918941369831158
LINC02230	0.07824518836588183
ELN	0.07802063860772336
TP53	0.07554961730964278
TMEM239	0.07509884528218193
AC023161.1	0.07119858072421308
MYO1E	0.07045589251718352
AC074286.1	0.06897641175721504
LIG3	0.06839548075937574
FAM186B	0.06781841907868791
COG5	0.06721221242265323
ZNF467	0.06500263740530518
LCA5L	0.0644042749258613
AC009070.1	0.06331675634400108
HDAC9	0.06115052572627871
AP000317.2	0.0602361407453893
AC058822.1	0.060114530973950836
RN7SKP15	0.059852323539108944
ODF2L	0.05767100721356264
EBF1	0.05259673105872845
PYY	0.0523523990836122
PRKCE	0.04994911056353865
AL359091.2	0.04861719826323947
MSH5	0.048566479638673846
ITGA1	0.04761355086814659
MORF4L1	0.047168242118554395
BRD1	0.04712972833608684
JCAD	0.04644604184710788
LUZP1	0.0431137803430576
SCAI	0.04113281145570951
ULK4	0.03812489378493506
LRRC69	0.036346405906520336
KCNQ5	0.035853435969637595
PROCR	0.03490603686693746
RANP6	0.03388218324484326
ARL6IP6	0.0338768118362968
FNDC1	0.03340974273799306
TRANK1	0.03251598576664985
AC004156.1	0.03185664981019838
ING1	0.03173586799935638
