Avg eigenvector: 0.04684977436046517

Gene	eigenvector
ATP2B1	0.3920086922114685
AC004917.1	0.39200869221146845
CNNM2	0.36419926194883673
NPR3	0.26616135401193036
MTHFR	0.11182437871833481
AC016766.1	0.1032043110993729
TBX2	0.05589841547314732
LINC01808	0.05431513991060856
YEATS2	0.052513662886696795
S1PR2	0.052513662886696795
PRKD3	0.052513662886696795
PRKAG2	0.052513662886696795
PRKAG1	0.052513662886696795
NPNT	0.052513662886696795
LSP1	0.052513662886696795
HRH1	0.052513662886696795
HOXC4	0.052513662886696795
FBN2	0.052513662886696795
FAM13A	0.052513662886696795
EBF2	0.052513662886696795
AP003057.1	0.052513662886696795
AMPD3	0.052513662886696795
AC092747.1	0.052513662886696795
ABHD17C	0.052513662886696795
PLCD3	0.05071122982574312
YES1	0.049187568694719304
POM121C	0.049187568694719304
L2HGDH	0.049187568694719304
KDF1	0.049187568694719304
FOXC1	0.049187568694719304
C12orf75	0.049187568694719304
AL391117.1	0.049187568694719304
AC091979.1	0.049187568694719304
AC087664.2	0.049187568694719304
AC018735.1	0.049187568694719304
AC009126.1	0.049187568694719304
AC008992.1	0.049187568694719304
AC005586.2	0.049187568694719304
TSNARE1	0.04890975280183136
THSD7B	0.04890975280183136
SZT2	0.04890975280183136
MKLN1	0.04890975280183136
KCNK3	0.04890975280183136
ITGB5	0.04890975280183136
HIC1	0.04890975280183136
DDHD2	0.04890975280183136
ARHGAP24	0.04890975280183136
AC025614.3	0.04890975280183136
