Avg closeness: 0.4746847896387772

Gene	closeness
PRKAG1	0.7957446808510639
L2HGDH	0.7450199203187251
FARP2	0.656140350877193
PTEN	0.6212624584717608
TFAP2D	0.6071428571428571
RBFOX1	0.6012861736334405
LPL	0.5771604938271605
CNNM2	0.5701219512195121
RNY1P8	0.5582089552238806
TTC28	0.5548961424332344
AC011495.1	0.55
AC007493.1	0.5436046511627907
MTHFR	0.5404624277456648
BCAS3	0.5404624277456648
AC087664.2	0.5389048991354467
UFL1	0.5358166189111748
CDC16	0.5342857142857143
HOXB7	0.5327635327635327
SVEP1	0.53125
AMPD3	0.5297450424929179
HOXC4	0.5282485875706214
NAA60	0.5252808988764045
CHST9	0.5252808988764045
LATS2	0.5194444444444445
TMEM161B	0.5165745856353591
KDF1	0.5151515151515151
KCNK3	0.5151515151515151
GLIS3	0.5151515151515151
AC004917.1	0.5151515151515151
NADK	0.5137362637362637
LRCH1	0.5123287671232877
LINC02151	0.5123287671232877
APOB	0.5123287671232877
ZNF318	0.5109289617486339
STK39	0.5109289617486339
HOXA3	0.5095367847411444
HTRA1	0.5081521739130435
FBN2	0.5081521739130435
PREX2	0.5067750677506775
FAM13A	0.5067750677506775
PDE11A	0.5054054054054054
NPR3	0.5054054054054054
FBRSL1	0.5054054054054054
C12orf75	0.5054054054054054
AGBL4	0.5054054054054054
RAD52	0.5040431266846361
INPP5A	0.5040431266846361
C5orf67	0.5026881720430108
OR4A16	0.5013404825737265
NCALD	0.5013404825737265
RPL17P50	0.5
PRKAG2	0.49866666666666665
LSP1	0.49866666666666665
HNF4GP1	0.49866666666666665
EBF2	0.49866666666666665
CLN8	0.49866666666666665
ATP2B1	0.49866666666666665
AL590080.1	0.49866666666666665
SPRY4	0.4973404255319149
CSRP3	0.4973404255319149
ATAD5	0.4960212201591512
LRBA	0.49340369393139843
KLF14	0.49340369393139843
AC018735.1	0.49340369393139843
USP36	0.4895287958115183
JAZF1	0.4895287958115183
INSR	0.4895287958115183
TASOR2	0.48825065274151436
SIPA1	0.48825065274151436
PCCB	0.48825065274151436
MAD1L1	0.4869791666666667
ITGA9	0.4869791666666667
PRKD1	0.4857142857142857
MIR4418	0.4857142857142857
FGR	0.4857142857142857
CELA2A	0.4857142857142857
ADCY3	0.4857142857142857
SMOX	0.48320413436692505
BANP	0.48320413436692505
AC104596.1	0.48320413436692505
AC068888.1	0.48320413436692505
AC034231.1	0.48320413436692505
AC018953.1	0.48320413436692505
GRIN2B	0.48195876288659795
AHRR	0.48195876288659795
TUBBP2	0.480719794344473
LINC00208	0.4794871794871795
DDHD2	0.4794871794871795
PLCD3	0.4782608695652174
YES1	0.4770408163265306
WASF3	0.4770408163265306
LCORL	0.4770408163265306
AC096555.1	0.4770408163265306
PDGFC	0.4758269720101781
LINC01478	0.4758269720101781
KDM4B	0.4758269720101781
RNU6-412P	0.4746192893401015
OR4A44P	0.4746192893401015
NFATC2	0.4746192893401015
MAST4	0.4746192893401015
LINC02172	0.4746192893401015
AC099541.1	0.4746192893401015
USP4	0.47341772151898737
SZT2	0.47341772151898737
PPP2R5E	0.47341772151898737
OR5B12	0.47341772151898737
LINC01857	0.47341772151898737
DOCK8	0.47341772151898737
CWC27	0.47341772151898737
TOP3A	0.4722222222222222
CASZ1	0.46867167919799496
TBR1	0.4675
CDKAL1	0.4594594594594595
TFCP2L1	0.4583333333333333
NCOA7	0.4583333333333333
BCL2	0.4583333333333333
HIPK2	0.4572127139364303
SOX5	0.4560975609756098
RBMS1	0.4560975609756098
DGKH	0.45498783454987834
OLA1	0.4538834951456311
MKLN1	0.4538834951456311
CPS1	0.4538834951456311
RNF130	0.45169082125603865
AC005586.2	0.45169082125603865
PTPRD	0.4506024096385542
ARHGEF25	0.4506024096385542
RGS6	0.4495192307692308
AC103409.1	0.4473684210526316
SEMA4A	0.44630071599045346
ZMAT2	0.4452380952380952
CENPP	0.4452380952380952
XPR1	0.44418052256532065
TMEM108	0.44418052256532065
SLC4A1AP	0.44418052256532065
PRKD3	0.44418052256532065
PLCE1	0.44418052256532065
NIBAN2	0.44418052256532065
LTBP2	0.44418052256532065
KANK1	0.44418052256532065
IER5L	0.44418052256532065
HSPA12A	0.44418052256532065
HIC1	0.44418052256532065
GSDME	0.44418052256532065
FOXC1	0.44418052256532065
FGD5	0.44418052256532065
CRB1	0.44418052256532065
AL391117.1	0.44418052256532065
