Avg eigenvector: 0.04879485881752632

Gene	eigenvector
AC069368.1	0.31900579517296834
NEBL	0.30237969550879507
UBAP1	0.2957365558654976
SLC20A2	0.2868230882733706
SPINK7	0.23173381581532612
AC104119.1	0.2191523102726195
TET2	0.21271902144694474
FNDC3B	0.19456839689238803
STAM2	0.14045601930655022
ZNF638	0.07051024672995432
SF3A3	0.07051024672995432
AC007092.1	0.07051024672995432
TGFBR3	0.0697432855983393
TCF7L1	0.0697432855983393
SPSB1	0.0697432855983393
SGIP1	0.0697432855983393
RNF207	0.0697432855983393
QSOX1	0.0697432855983393
PRKCE	0.0697432855983393
PHC2	0.0697432855983393
PHACTR4	0.0697432855983393
PAPPA2	0.0697432855983393
ODF2L	0.0697432855983393
NME7	0.0697432855983393
LUZP1	0.0697432855983393
LINC02576	0.0697432855983393
LINC01358	0.0697432855983393
KLHL29	0.0697432855983393
GDF7	0.0697432855983393
FHL2	0.0697432855983393
FAF1	0.0697432855983393
ENSA	0.0697432855983393
DDAH1	0.0697432855983393
CNRIP1	0.0697432855983393
CD46	0.0697432855983393
CCDC30	0.0697432855983393
AL356364.1	0.0697432855983393
AL353681.1	0.0697432855983393
AKR1A1	0.0697432855983393
AC093904.1	0.0697432855983393
AC067959.1	0.0697432855983393
AC007389.1	0.0697432855983393
AC007381.2	0.0697432855983393
ZBTB20	0.06529577913156344
WNT7A	0.06529577913156344
WIPF1	0.06529577913156344
ULK4	0.06529577913156344
TRANK1	0.06529577913156344
STAB1	0.06529577913156344
SLC25A26	0.06529577913156344
SCN10A	0.06529577913156344
KIF15	0.06529577913156344
KAT2B	0.06529577913156344
GATA2	0.06529577913156344
G6PC2	0.06529577913156344
FN1	0.06529577913156344
DIRC1	0.06529577913156344
CYP20A1	0.06529577913156344
CYBRD1	0.06529577913156344
COL6A3	0.06529577913156344
CMSS1	0.06529577913156344
CCDC75P1	0.06529577913156344
ARL6IP6	0.06529577913156344
ARL14	0.06529577913156344
ANKUB1	0.06529577913156344
ADCY5	0.06529577913156344
AC084017.1	0.06529577913156344
AC074286.1	0.06529577913156344
AC021074.3	0.06529577913156344
AC007563.2	0.06529577913156344
WDR1	0.059134855902820284
TBL1XR1	0.059134855902820284
PROM1	0.059134855902820284
LIN54	0.059134855902820284
HGFAC	0.059134855902820284
FAM193A	0.059134855902820284
CTBP1-DT	0.059134855902820284
C1QTNF7	0.059134855902820284
AFAP1	0.059134855902820284
AC058822.1	0.059134855902820284
ZNF827	0.052399210986171965
RANP6	0.052399210986171965
PALLD	0.052399210986171965
EDNRA	0.052399210986171965
