Avg eigenvector: 0.03895054190468407

Gene	eigenvector
CSK	0.38249762033591933
SH2B3	0.35551494100039166
FGF5	0.3211762664468336
RGL3	0.2808880600864172
SDCCAG8	0.18878122311383036
ARHGAP42	0.16831759122241421
AC022308.1	0.1548457815597752
FES	0.09478942796233916
AL050403.2	0.08974454973371312
CPEB4	0.08771811144693946
ZNF831	0.08339151229268817
DBH	0.08039712495505937
ADO	0.08017716632847106
SLC39A8	0.07586618371092216
TEX41	0.07542522868577807
CACNB2	0.07399791385030094
ZC3HC1	0.07163401040272926
DNM3	0.06912402230632317
AGT	0.06894489904864677
INO80	0.06658697276286585
CLPB	0.06658697276286585
AL121981.1	0.06658697276286585
SOX6	0.0657583211642913
SLC25A37	0.0657583211642913
REEP3	0.0657583211642913
PDE1A	0.0657583211642913
MECOM	0.0657583211642913
CCNE1	0.0657583211642913
CABCOCO1	0.06415823630826754
AC092484.1	0.0636259679049965
NAV1	0.06296851698872198
UBASH3B	0.06026026676296462
PKD2L1	0.06026026676296462
PIEZO2	0.06026026676296462
GDF2	0.05978193910436651
AL445648.1	0.05978193910436651
AC016735.1	0.05978193910436651
TNS1	0.059055360832773005
RPL17P12	0.059055360832773005
NOS3	0.05731559693982348
SH3TC2	0.05435459208195414
PALM2AKAP2	0.05428388470303983
FAHD2CP	0.05428388470303983
ENPEP	0.05428388470303983
DCDC1	0.05428388470303983
AUTS2	0.05428388470303983
ZBTB38	0.05355730643144633
FAM186A	0.05355730643144633
ATP10A	0.05355730643144633
ARHGAP15	0.05355730643144633
AC109322.2	0.05355730643144633
AC008125.1	0.05355730643144633
SLC9A3R2	0.0534735704024219
LRRC10B	0.05313538172197122
ZFAND2A	0.0530789787728482
GABBR1	0.0530789787728482
AL590226.2	0.0530789787728482
AL356534.1	0.0530789787728482
ADRB1	0.0530789787728482
SBNO1	0.0523963494847463
LY6E-DT	0.05028699251806641
MTAP	0.049082086587874794
SYNPO2	0.047580924371521525
SSPN	0.047580924371521525
SLCO3A1	0.047580924371521525
RBMS3	0.047580924371521525
PTK2	0.047580924371521525
PLEKHG1	0.047580924371521525
PKHD1	0.047580924371521525
PHIP	0.047580924371521525
MIR4421	0.047580924371521525
LINC01738	0.047580924371521525
KIF26A	0.047580924371521525
HAS3	0.047580924371521525
EXOC5P1	0.047580924371521525
CCM2	0.047580924371521525
AL157371.2	0.047580924371521525
AL121885.2	0.047580924371521525
AC016745.1	0.047580924371521525
AC009387.1	0.047580924371521525
AC009296.1	0.047580924371521525
AC006206.2	0.047580924371521525
GUCY1A1	0.04715899966204643
DENND6A-DT	0.04715899966204643
CDC25A	0.04715899966204643
ZNF462	0.046679285160998514
AP000820.2	0.044846281134733476
UBE2D3	0.044310610458141615
KIF2A	0.044310610458141615
AP1B1P1	0.044310610458141615
AC055878.1	0.04358403218654811
AL592429.2	0.04310570452795
DPF3	0.042880155620702666
CAPZA1	0.042880155620702666
WNT3A	0.04215357734910916
HFE	0.04215357734910916
AC116366.3	0.04215357734910916
SEPTIN9	0.041660945260719756
CACNA1C	0.041660945260719756
BAG3	0.041660945260719756
AL137781.1	0.041660945260719756
LINC01975	0.04045603933052814
