Avg closeness: 0.49838584022574145

Gene	closeness
AC138627.1	0.948
OR4A44P	0.7953020134228188
AL358074.1	0.740625
PRKAG2	0.6929824561403509
ARL15	0.618798955613577
HRH1	0.5629453681710214
PDE11A	0.5602836879432624
CPS1	0.5576470588235294
SLC4A1AP	0.531390134529148
SZT2	0.5107758620689655
SKI	0.5107758620689655
MTHFR	0.5107758620689655
GTF2B	0.5107758620689655
FGR	0.5107758620689655
APOB	0.5107758620689655
TFCP2L1	0.5096774193548387
AC010967.1	0.5096774193548387
LINC01857	0.5085836909871244
TMEM108	0.5064102564102564
PCCB	0.5064102564102564
TENT5A	0.5053304904051172
SPRY4	0.5053304904051172
POM121C	0.5053304904051172
JAZF1	0.5053304904051172
HOXA3	0.5053304904051172
CTBP2P4	0.5053304904051172
AC092353.2	0.5053304904051172
AC009126.1	0.5053304904051172
AC005586.2	0.5053304904051172
RBPMS	0.5042553191489362
PTPRD	0.5042553191489362
DOCK8	0.5042553191489362
AC090919.1	0.5042553191489362
AC018953.1	0.5042553191489362
XPR1	0.5031847133757962
VCAM1	0.5031847133757962
SEMA4A	0.5031847133757962
PKN2	0.5031847133757962
PAX2	0.5031847133757962
NADK	0.5031847133757962
MIR4418	0.5031847133757962
LSP1	0.5031847133757962
LINC01808	0.5031847133757962
KDF1	0.5031847133757962
KCNK3	0.5031847133757962
IRF6	0.5031847133757962
IER5L	0.5031847133757962
HTRA1	0.5031847133757962
HIVEP3	0.5031847133757962
FOXO6	0.5031847133757962
CRB1	0.5031847133757962
CELA2A	0.5031847133757962
CASZ1	0.5031847133757962
C1orf21	0.5031847133757962
BCAR3	0.5031847133757962
AGBL4	0.5031847133757962
ADCY3	0.5031847133757962
AC106053.1	0.5031847133757962
AC090469.2	0.5031847133757962
THSD7B	0.5021186440677966
THADA	0.5021186440677966
TBR1	0.5021186440677966
STK39	0.5021186440677966
SIPA1	0.5021186440677966
RTN4	0.5021186440677966
RBMS1	0.5021186440677966
PRKD3	0.5021186440677966
POLR1A	0.5021186440677966
OLA1	0.5021186440677966
NRXN1	0.5021186440677966
MEIS1	0.5021186440677966
LRCH1	0.5021186440677966
FOSL2	0.5021186440677966
FGF9	0.5021186440677966
COBLL1	0.5021186440677966
C12orf75	0.5021186440677966
APOLD1	0.5021186440677966
AKAP13	0.5021186440677966
AC016766.1	0.5021186440677966
ZNF385B	0.5010570824524313
SPATS2L	0.5010570824524313
AC096555.1	0.5010570824524313
AC018735.1	0.5010570824524313
TRIP12	0.5
FARP2	0.5
ERBB4	0.5
AC062015.1	0.5
YEATS2	0.49894736842105264
USP4	0.49894736842105264
TERT	0.49894736842105264
SHROOM3	0.49894736842105264
RNU6-412P	0.49894736842105264
RNU6-281P	0.49894736842105264
PDGFC	0.49894736842105264
NPR3	0.49894736842105264
NPNT	0.49894736842105264
LRBA	0.49894736842105264
LINC02513	0.49894736842105264
LINC02172	0.49894736842105264
LINC01091	0.49894736842105264
LCORL	0.49894736842105264
ITGB5	0.49894736842105264
ITGA9	0.49894736842105264
FGD5	0.49894736842105264
FAM13A	0.49894736842105264
CNTN3	0.49894736842105264
CADM2	0.49894736842105264
BMPR1B	0.49894736842105264
ARHGAP24	0.49894736842105264
AHRR	0.49894736842105264
AC104596.1	0.49894736842105264
AC099541.1	0.49894736842105264
AC079943.2	0.49894736842105264
AC073359.1	0.49894736842105264
AC034231.1	0.49894736842105264
AC025614.3	0.49894736842105264
ZNF318	0.49789915966386555
ZMAT2	0.49789915966386555
UFL1	0.49789915966386555
TMEM161B	0.49789915966386555
TFAP2D	0.49789915966386555
STXBP5	0.49789915966386555
RNF130	0.49789915966386555
PRDM6	0.49789915966386555
PHTF2	0.49789915966386555
NUS1	0.49789915966386555
NCOA7	0.49789915966386555
MKLN1	0.49789915966386555
MAST4	0.49789915966386555
MAD1L1	0.49789915966386555
LINC01184	0.49789915966386555
KLF14	0.49789915966386555
IRF5	0.49789915966386555
HIPK2	0.49789915966386555
GSDME	0.49789915966386555
FOXC1	0.49789915966386555
FBN2	0.49789915966386555
EPB41L2	0.49789915966386555
CWC27	0.49789915966386555
CDKAL1	0.49789915966386555
CCT6A	0.49789915966386555
CASC15	0.49789915966386555
C5orf67	0.49789915966386555
AC094104.2	0.49789915966386555
AC093523.2	0.49789915966386555
AC091979.1	0.49789915966386555
AC072054.1	0.49789915966386555
AC004917.1	0.49789915966386555
ZFPM2	0.4896694214876033
ZBTB10	0.4896694214876033
TSNARE1	0.4896694214876033
SVEP1	0.4896694214876033
PREX2	0.4896694214876033
NDUFAF6	0.4896694214876033
NCALD	0.4896694214876033
MSRA	0.4896694214876033
LPL	0.4896694214876033
LINC00824	0.4896694214876033
LINC00599	0.4896694214876033
LINC00208	0.4896694214876033
KANK1	0.4896694214876033
GLIS3	0.4896694214876033
EBF2	0.4896694214876033
DDHD2	0.4896694214876033
CLN8	0.4896694214876033
CENPP	0.4896694214876033
AL391117.1	0.4896694214876033
AC103409.1	0.4896694214876033
AC091114.1	0.4896694214876033
AC087664.2	0.4896694214876033
AC087269.3	0.4896694214876033
AC021218.1	0.4896694214876033
VCL	0.488659793814433
TASOR2	0.488659793814433
RPL17P50	0.488659793814433
PTEN	0.488659793814433
PPP2R2D	0.488659793814433
PLCE1	0.488659793814433
NUCB2	0.488659793814433
NIBAN2	0.488659793814433
METTL15	0.488659793814433
LINC01153	0.488659793814433
INPP5A	0.488659793814433
HSPA12A	0.488659793814433
CSRP3	0.488659793814433
CNNM2	0.488659793814433
ARMC4	0.488659793814433
AMPD3	0.488659793814433
AL590080.1	0.488659793814433
WASF3	0.4876543209876543
TUBBP2	0.4876543209876543
SYT1	0.4876543209876543
SOX5	0.4876543209876543
SIK3	0.4876543209876543
SCGB1A1	0.4876543209876543
RNY1P8	0.4876543209876543
RGS6	0.4876543209876543
RBFOX1	0.4876543209876543
RAD52	0.4876543209876543
PRKD1	0.4876543209876543
PRKAG1	0.4876543209876543
PPP2R5E	0.4876543209876543
PDE8A	0.4876543209876543
OR5B12	0.4876543209876543
OR4C50P	0.4876543209876543
OR4A16	0.4876543209876543
NAA60	0.4876543209876543
MRPL40P1	0.4876543209876543
MIA2	0.4876543209876543
LTBP2	0.4876543209876543
LINC02151	0.4876543209876543
LATS2	0.4876543209876543
L2HGDH	0.4876543209876543
KDM5A	0.4876543209876543
IGF1	0.4876543209876543
HOXC4	0.4876543209876543
HNF4GP1	0.4876543209876543
GVQW3	0.4876543209876543
GRIN2B	0.4876543209876543
FERMT2	0.4876543209876543
FBRSL1	0.4876543209876543
EIF2AK4	0.4876543209876543
DGKH	0.4876543209876543
CDC16	0.4876543209876543
ATP2B1	0.4876543209876543
ARHGEF25	0.4876543209876543
AP003057.1	0.4876543209876543
AC092747.1	0.4876543209876543
AC068888.1	0.4876543209876543
AC007493.1	0.4876543209876543
ABHD17C	0.4876543209876543
NFATC2	0.462890625
RPL31P57	0.31684491978609625
HIC1	0.31684491978609625
BCL2	0.31684491978609625
ATAD5	0.31684491978609625
AC011495.1	0.31684491978609625
AC008992.1	0.31684491978609625
