Avg eigenvector: 0.03895054190468407

Gene	eigenvector
CSK	0.38249762033591933
SH2B3	0.35551494100039166
FGF5	0.3211762664468336
RGL3	0.2808880600864172
SDCCAG8	0.18878122311383036
ARHGAP42	0.16831759122241421
AC022308.1	0.1548457815597752
FES	0.09478942796233916
AL050403.2	0.08974454973371312
CPEB4	0.08771811144693946
ZNF831	0.08339151229268817
DBH	0.08039712495505937
ADO	0.08017716632847106
SLC39A8	0.07586618371092216
TEX41	0.07542522868577807
CACNB2	0.07399791385030094
ZC3HC1	0.07163401040272926
DNM3	0.06912402230632317
AGT	0.06894489904864677
INO80	0.06658697276286585
CLPB	0.06658697276286585
AL121981.1	0.06658697276286585
SOX6	0.0657583211642913
SLC25A37	0.0657583211642913
REEP3	0.0657583211642913
PDE1A	0.0657583211642913
MECOM	0.0657583211642913
CCNE1	0.0657583211642913
CABCOCO1	0.06415823630826754
AC092484.1	0.0636259679049965
NAV1	0.06296851698872198
UBASH3B	0.06026026676296462
PKD2L1	0.06026026676296462
PIEZO2	0.06026026676296462
GDF2	0.05978193910436651
AL445648.1	0.05978193910436651
AC016735.1	0.05978193910436651
TNS1	0.059055360832773005
RPL17P12	0.059055360832773005
NOS3	0.05731559693982348
SH3TC2	0.05435459208195414
PALM2AKAP2	0.05428388470303983
FAHD2CP	0.05428388470303983
ENPEP	0.05428388470303983
DCDC1	0.05428388470303983
AUTS2	0.05428388470303983
ZBTB38	0.05355730643144633
FAM186A	0.05355730643144633
ATP10A	0.05355730643144633
ARHGAP15	0.05355730643144633
AC109322.2	0.05355730643144633
AC008125.1	0.05355730643144633
SLC9A3R2	0.0534735704024219
LRRC10B	0.05313538172197122
ZFAND2A	0.0530789787728482
GABBR1	0.0530789787728482
AL590226.2	0.0530789787728482
AL356534.1	0.0530789787728482
ADRB1	0.0530789787728482
SBNO1	0.0523963494847463
LY6E-DT	0.05028699251806641
MTAP	0.049082086587874794
SYNPO2	0.047580924371521525
SSPN	0.047580924371521525
SLCO3A1	0.047580924371521525
RBMS3	0.047580924371521525
PTK2	0.047580924371521525
PLEKHG1	0.047580924371521525
PKHD1	0.047580924371521525
PHIP	0.047580924371521525
MIR4421	0.047580924371521525
LINC01738	0.047580924371521525
KIF26A	0.047580924371521525
HAS3	0.047580924371521525
EXOC5P1	0.047580924371521525
CCM2	0.047580924371521525
AL157371.2	0.047580924371521525
AL121885.2	0.047580924371521525
AC016745.1	0.047580924371521525
AC009387.1	0.047580924371521525
AC009296.1	0.047580924371521525
AC006206.2	0.047580924371521525
GUCY1A1	0.04715899966204643
DENND6A-DT	0.04715899966204643
CDC25A	0.04715899966204643
ZNF462	0.046679285160998514
AP000820.2	0.044846281134733476
UBE2D3	0.044310610458141615
KIF2A	0.044310610458141615
AP1B1P1	0.044310610458141615
AC055878.1	0.04358403218654811
AL592429.2	0.04310570452795
DPF3	0.042880155620702666
CAPZA1	0.042880155620702666
WNT3A	0.04215357734910916
HFE	0.04215357734910916
AC116366.3	0.04215357734910916
SEPTIN9	0.041660945260719756
CACNA1C	0.041660945260719756
BAG3	0.041660945260719756
AL137781.1	0.041660945260719756
LINC01975	0.04045603933052814
C1GALT1	0.03766405307574634
ZFP36L1	0.03760765012662332
SPR	0.03760765012662332
SLC35F1	0.03760765012662332
SLC25A5P9	0.03760765012662332
SENP2	0.03760765012662332
RPS4XP18	0.03760765012662332
RIMKLB	0.03760765012662332
PDE10A	0.03760765012662332
MRAS	0.03760765012662332
MAP3K20	0.03760765012662332
LMO1	0.03760765012662332
LINC01571	0.03760765012662332
LINC00211	0.03760765012662332
LAMC1	0.03760765012662332
KCNK5	0.03760765012662332
KCNB1	0.03760765012662332
HRCT1	0.03760765012662332
HM13	0.03760765012662332
GNB4	0.03760765012662332
CCDC68	0.03760765012662332
BCAS2P3	0.03760765012662332
ARHGEF17	0.03760765012662332
AL035467.2	0.03760765012662332
ADORA1	0.03760765012662332
ACTBP13	0.03760765012662332
AC023347.1	0.03760765012662332
AC022031.2	0.03760765012662332
AC009480.2	0.03760765012662332
STN1	0.03670601091610031
PXMP4	0.03617719528918437
PRDM16	0.03617719528918437
NACA	0.03617719528918437
MYEOV	0.03617719528918437
MARK3	0.03617719528918437
LINC02398	0.03617719528918437
LINC01339	0.03617719528918437
GRM7	0.03617719528918437
EXOC6B	0.03617719528918437
DUSP1	0.03617719528918437
DNAJB4	0.03617719528918437
CYP27A1	0.03617719528918437
CERS5	0.03617719528918437
CCDC141	0.03617719528918437
AL157756.1	0.03617719528918437
AC009498.1	0.03617719528918437
MBNL2	0.03575527057970927
HDAC7	0.03575527057970927
TM6SF1	0.03495798492920146
SWAP70	0.03495798492920146
RXFP2	0.03495798492920146
MYO9B	0.03495798492920146
FBXL19	0.03495798492920146
CMIP	0.03495798492920146
ARHGAP29	0.03495798492920146
ACMSD	0.03495798492920146
AC108047.1	0.03495798492920146
DGKB	0.03399994276955544
COLEC11	0.03399994276955544
BANK1	0.03399994276955544
AC109925.1	0.03399994276955544
ACOX1	0.032906881375804456
MDM4	0.031687671015821546
ZNF652	0.030257216178382597
UBE2E3	0.030257216178382597
FRK	0.030257216178382597
ZNF101	0.030003050584582018
WDR90	0.030003050584582018
DACH1	0.030003050584582018
PDE5A	0.02905231024819098
ZAP70	0.026203921044286163
YPEL3	0.026203921044286163
TPTE2P5	0.026203921044286163
TGFB2	0.026203921044286163
TBC1D19	0.026203921044286163
SLC8A1	0.026203921044286163
SIK2	0.026203921044286163
SCN2A	0.026203921044286163
RPL24P7	0.026203921044286163
RERE	0.026203921044286163
PTPRD	0.026203921044286163
PPM1E	0.026203921044286163
PLK2	0.026203921044286163
MGA	0.026203921044286163
MARK2P10	0.026203921044286163
LRP4	0.026203921044286163
LINC01940	0.026203921044286163
LINC01890	0.026203921044286163
GTF2I	0.026203921044286163
GRIFIN	0.026203921044286163
GPATCH2	0.026203921044286163
GAB2	0.026203921044286163
DPEP1	0.026203921044286163
CYP2C19	0.026203921044286163
BCKDHB	0.026203921044286163
ATXN7	0.026203921044286163
AL353614.1	0.026203921044286163
AKR1B10	0.026203921044286163
AGPAT4	0.026203921044286163
AC126178.1	0.026203921044286163
AC099518.3	0.026203921044286163
AC040173.2	0.026203921044286163
AC012409.2	0.026203921044286163
AC011518.1	0.026203921044286163
AC007100.1	0.026203921044286163
ZNRF3	0.02498471068430325
ZNF100	0.02498471068430325
Z98880.1	0.02498471068430325
UMOD	0.02498471068430325
TCEA2	0.02498471068430325
MORC3	0.02498471068430325
EIF2AP4	0.02498471068430325
CHD6	0.02498471068430325
CAMTA1	0.02498471068430325
BAHCC1	0.02498471068430325
AL445466.1	0.02498471068430325
AP001533.1	0.024823954175165044
WAC	0.02402666852465723
SULT1C3	0.02402666852465723
SORCS3	0.02402666852465723
SLC7A2	0.02402666852465723
RPS27	0.02402666852465723
RNASEH2B	0.02402666852465723
PRSS44P	0.02402666852465723
POLN	0.02402666852465723
PLCXD2	0.02402666852465723
PLCB1	0.02402666852465723
PCDH17	0.02402666852465723
OPRM1	0.02402666852465723
MINDY4	0.02402666852465723
MECR	0.02402666852465723
LINC01762	0.02402666852465723
GPR20	0.02402666852465723
GMPPA	0.02402666852465723
DENND2B	0.02402666852465723
CCDC33	0.02402666852465723
BDNF	0.02402666852465723
ASXL3	0.02402666852465723
ACVR1C	0.02402666852465723
AC018866.2	0.02402666852465723
TMEM107	0.023554255846864304
MERTK	0.023554255846864304
AC007652.2	0.023554255846864304
HSPA4	0.022596213687218276
EPC1	0.022596213687218276
BTRC	0.022596213687218276
AL139420.2	0.022596213687218276
AL136367.1	0.022596213687218276
LINC02235	0.021377003327235366
AC068985.1	0.02028394193348439
AEBP2	0.019557363661890884
RAPSN	0.01907903600329277
MLXIP	0.01907903600329277
ZSCAN2	0.013580981601966096
ZNF692	0.013580981601966096
ZFAT	0.013580981601966096
VPS54	0.013580981601966096
TRMT10C	0.013580981601966096
TMEM44	0.013580981601966096
THSD4	0.013580981601966096
STARD6	0.013580981601966096
RNU6-1145P	0.013580981601966096
RAPGEF5	0.013580981601966096
PREX1	0.013580981601966096
PPP4R3B	0.013580981601966096
PFKFB2	0.013580981601966096
PBX1	0.013580981601966096
PABPC4	0.013580981601966096
OSGIN2	0.013580981601966096
MLF1	0.013580981601966096
MCPH1	0.013580981601966096
LRRC8C	0.013580981601966096
LINC01320	0.013580981601966096
LINC00322	0.013580981601966096
KLF2	0.013580981601966096
IGFBP7	0.013580981601966096
GXYLT1	0.013580981601966096
EML4	0.013580981601966096
DENND2A	0.013580981601966096
CTBP2	0.013580981601966096
CLCNKA	0.013580981601966096
CDC42BPA	0.013580981601966096
CD160	0.013580981601966096
CCDC63	0.013580981601966096
BEND7	0.013580981601966096
ATP12A	0.013580981601966096
ASTN2	0.013580981601966096
ARNTL	0.013580981601966096
ANO1	0.013580981601966096
AC106822.1	0.013580981601966096
TASOR	0.012622939442320071
SORBS3	0.012622939442320071
SELENOKP3	0.012622939442320071
RPS27P25	0.012622939442320071
RGS17	0.012622939442320071
PPL	0.012622939442320071
PDP2	0.012622939442320071
NUDT3	0.012622939442320071
NEDD4L	0.012622939442320071
NCOR2	0.012622939442320071
MXI1	0.012622939442320071
MXD3	0.012622939442320071
MMP14	0.012622939442320071
LEF1	0.012622939442320071
KLF7	0.012622939442320071
IRX1	0.012622939442320071
HAX1	0.012622939442320071
DPYSL2	0.012622939442320071
C19orf47	0.012622939442320071
AZIN1	0.012622939442320071
ADAMTS9	0.012622939442320071
AC099535.1	0.012622939442320071
POU2F1	0.011403729082337158
PIK3R3	0.011403729082337158
CACNA1D	0.011403729082337158
ANK3	0.011403729082337158
AL591518.1	0.011403729082337158
AC098588.2	0.011403729082337158
RNU6-192P	0.009973274244898208
LINC01169	0.009973274244898208
