Avg closeness: 0.5028095297748262

Gene	closeness
DACH1	0.8227848101265823
AC016735.1	0.6878306878306878
PLEKHG1	0.6842105263157895
RPS27	0.6735751295336787
ZFAND2A	0.6701030927835051
LRRC10B	0.6701030927835051
CABCOCO1	0.6701030927835051
PRSS44P	0.6467661691542289
ATP12A	0.6341463414634146
SLC39A8	0.6190476190476191
MECR	0.6074766355140186
GAB2	0.6074766355140186
MORC3	0.6018518518518519
GPR20	0.5990783410138248
GDF2	0.5855855855855856
BANK1	0.5855855855855856
AC055878.1	0.5855855855855856
CCDC63	0.5829596412556054
GABBR1	0.5777777777777777
RPS27P25	0.5726872246696035
CYP27A1	0.5726872246696035
HFE	0.5603448275862069
SLC7A2	0.5531914893617021
SLC35F1	0.5531914893617021
EXOC5P1	0.5531914893617021
NEDD4L	0.5508474576271186
MIR4421	0.5508474576271186
DNAJB4	0.5508474576271186
BTRC	0.5485232067510548
POLN	0.5439330543933054
AC009387.1	0.5439330543933054
AL591518.1	0.5394190871369294
DBH	0.5349794238683128
PDP2	0.5306122448979592
FRS2	0.5306122448979592
ZFP36L1	0.5284552845528455
ENPEP	0.5284552845528455
ASXL3	0.5263157894736842
UBASH3B	0.5220883534136547
TDRD5	0.5220883534136547
AC108047.1	0.5220883534136547
HSPA4	0.5179282868525896
SORCS3	0.5158730158730159
NRG4	0.5158730158730159
MMP14	0.5158730158730159
HRCT1	0.5158730158730159
RBMS3	0.5138339920948617
MARK3	0.5138339920948617
HAX1	0.5138339920948617
PALM2AKAP2	0.5118110236220472
PABPC4	0.5118110236220472
PRDM16	0.5098039215686274
AC068985.1	0.5098039215686274
AC023347.1	0.5098039215686274
AC018866.2	0.5098039215686274
KLF7	0.5058365758754864
DPEP1	0.5058365758754864
ZBTB38	0.5019305019305019
UBE2D3	0.5
MXI1	0.5
MRAS	0.5
AL136367.1	0.5
NTN4	0.49808429118773945
LINC01738	0.49808429118773945
SORBS3	0.4961832061068702
KIF2A	0.49429657794676807
ADORA1	0.49242424242424243
NUDT3	0.49056603773584906
AC109322.2	0.49056603773584906
AC011518.1	0.49056603773584906
ZNF831	0.4868913857677903
MINDY4	0.4868913857677903
OPRM1	0.48507462686567165
NCOR2	0.48507462686567165
FBXL19	0.48507462686567165
CCKBR	0.48507462686567165
CCM2	0.48148148148148145
PDE10A	0.4797047970479705
TEX41	0.4744525547445255
COLEC11	0.4744525547445255
CLPB	0.4744525547445255
CAPZA1	0.4744525547445255
AC016745.1	0.4727272727272727
LINC01339	0.47101449275362317
PKD2L1	0.4676258992805755
PIK3R3	0.4676258992805755
AC007652.2	0.4676258992805755
ADRB1	0.4659498207885305
RERE	0.4642857142857143
ATXN7	0.4642857142857143
SH2B3	0.4626334519572954
LINC01940	0.4626334519572954
ARHGEF17	0.4626334519572954
ACOX1	0.4626334519572954
GMPPA	0.46099290780141844
CD160	0.45774647887323944
SLC25A37	0.45454545454545453
ZNF652	0.4529616724738676
SYNPO2	0.4529616724738676
SEPTIN9	0.4529616724738676
FAM186A	0.4529616724738676
EXOC6B	0.4529616724738676
CCDC33	0.4529616724738676
AP000820.2	0.4529616724738676
ACVR1C	0.4529616724738676
AC022031.2	0.4529616724738676
GNB4	0.4452054794520548
TCEA2	0.43333333333333335
DUSP1	0.43333333333333335
ZAP70	0.4318936877076412
NOS3	0.4318936877076412
CCDC68	0.4304635761589404
HM13	0.4262295081967213
PDE1A	0.42483660130718953
MLF1	0.42483660130718953
HAS3	0.42483660130718953
TPTE2P5	0.42071197411003236
SIK2	0.41935483870967744
CCDC141	0.41935483870967744
SPR	0.4088050314465409
OR51E1	0.4088050314465409
SSPN	0.40752351097178685
PXMP4	0.40752351097178685
GTF2I	0.40752351097178685
LINC02398	0.4024767801857585
LINC00322	0.4024767801857585
DPYSL2	0.4024767801857585
C11orf24	0.4024767801857585
MYEOV	0.38922155688622756
AC006206.2	0.37900874635568516
EIF2AP4	0.3672316384180791
