Avg radiality: 1.0584418460448255

Gene	radiality
AC069368.1	2.0141509433962264
NEBL	1.7688679245283019
UBAP1	1.7169811320754718
SLC20A2	1.669811320754717
SPINK7	1.4481132075471699
AC104119.1	1.4056603773584906
TET2	1.3867924528301887
FNDC3B	1.3396226415094339
STAM2	1.2122641509433962
NFKBIA	1.070754716981132
ZNF638	1.0613207547169812
SF3A3	1.0613207547169812
AC007092.1	1.0613207547169812
TGFBR3	1.0566037735849056
TCF7L1	1.0566037735849056
SPSB1	1.0566037735849056
SGIP1	1.0566037735849056
RNF207	1.0566037735849056
QSOX1	1.0566037735849056
PRKCE	1.0566037735849056
PHC2	1.0566037735849056
PHACTR4	1.0566037735849056
PAPPA2	1.0566037735849056
ODF2L	1.0566037735849056
NME7	1.0566037735849056
LUZP1	1.0566037735849056
LINC02576	1.0566037735849056
LINC01358	1.0566037735849056
KLHL29	1.0566037735849056
GDF7	1.0566037735849056
FHL2	1.0566037735849056
FAF1	1.0566037735849056
ENSA	1.0566037735849056
DDAH1	1.0566037735849056
CNRIP1	1.0566037735849056
CD46	1.0566037735849056
CCDC30	1.0566037735849056
AL356364.1	1.0566037735849056
AL353681.1	1.0566037735849056
AKR1A1	1.0566037735849056
AC093904.1	1.0566037735849056
AC067959.1	1.0566037735849056
AC007389.1	1.0566037735849056
AC007381.2	1.0566037735849056
ZBTB20	1.0518867924528301
WNT7A	1.0518867924528301
WIPF1	1.0518867924528301
ULK4	1.0518867924528301
TRANK1	1.0518867924528301
STAB1	1.0518867924528301
SLC25A26	1.0518867924528301
SCN10A	1.0518867924528301
KIF15	1.0518867924528301
KAT2B	1.0518867924528301
GATA2	1.0518867924528301
G6PC2	1.0518867924528301
FN1	1.0518867924528301
DIRC1	1.0518867924528301
CYP20A1	1.0518867924528301
CYBRD1	1.0518867924528301
COL6A3	1.0518867924528301
CMSS1	1.0518867924528301
CCDC75P1	1.0518867924528301
ARL6IP6	1.0518867924528301
ARL14	1.0518867924528301
ANKUB1	1.0518867924528301
ADCY5	1.0518867924528301
AC084017.1	1.0518867924528301
AC074286.1	1.0518867924528301
AC021074.3	1.0518867924528301
AC007563.2	1.0518867924528301
WDR1	1.0471698113207548
TBL1XR1	1.0471698113207548
PROM1	1.0471698113207548
LIN54	1.0471698113207548
HGFAC	1.0471698113207548
FAM193A	1.0471698113207548
CTBP1-DT	1.0471698113207548
C1QTNF7	1.0471698113207548
AFAP1	1.0471698113207548
AC058822.1	1.0471698113207548
ZNF827	1.0424528301886793
RANP6	1.0424528301886793
PALLD	1.0424528301886793
FER	1.0424528301886793
EDNRA	1.0424528301886793
SMOC2	1.0377358490566038
PRR16	1.0377358490566038
MAP1B	1.0377358490566038
LUCAT1	1.0377358490566038
LINC02230	1.0377358490566038
LHFPL2	1.0377358490566038
ITGA1	1.0377358490566038
HMGB3P18	1.0377358490566038
FTMT	1.0377358490566038
FBXL17	1.0377358490566038
EDN1	1.0377358490566038
AC073115.2	1.0377358490566038
ZNF467	1.0330188679245282
YKT6	1.0330188679245282
TRIP6	1.0330188679245282
TNS3	1.0330188679245282
SUGCT	1.0330188679245282
STEAP2	1.0330188679245282
SLC22A3	1.0330188679245282
SGCD	1.0330188679245282
RREB1	1.0330188679245282
RNU4-35P	1.0330188679245282
PHACTR1	1.0330188679245282
NRG1	1.0330188679245282
MSH5	1.0330188679245282
MLIP	1.0330188679245282
LINC02544	1.0330188679245282
LINC01611	1.0330188679245282
KCNQ5	1.0330188679245282
INHBA	1.0330188679245282
IL6	1.0330188679245282
HDAC9	1.0330188679245282
FUT10	1.0330188679245282
FOXO3	1.0330188679245282
FNDC1	1.0330188679245282
ESR1	1.0330188679245282
ELN	1.0330188679245282
EEPD1	1.0330188679245282
EBF1	1.0330188679245282
CREB5	1.0330188679245282
COL21A1	1.0330188679245282
COG5	1.0330188679245282
CHRM2	1.0330188679245282
CDKN1A	1.0330188679245282
CDK6	1.0330188679245282
CDK14	1.0330188679245282
CAV1	1.0330188679245282
BMP6	1.0330188679245282
AL589647.1	1.0330188679245282
AL357146.1	1.0330188679245282
AL355499.1	1.0330188679245282
AL121970.1	1.0330188679245282
AIG1	1.0330188679245282
AC018706.1	1.0330188679245282
